carat,cut,color,depth,table,price,x,y,z
0.73,Very Good,D,63.1,57,2808,5.74,5.7,3.61
0.81,Very Good,F,63.1,59,2809,5.85,5.79,3.67
0.71,Premium,F,60.7,54,2809,5.84,5.8,3.53
0.8,Good,G,62.7,57,2810,5.84,5.93,3.69
0.75,Very Good,F,63.4,58,2811,5.72,5.76,3.64
0.83,Very Good,D,63.5,54,2811,5.98,5.95,3.79
0.7,Good,E,63.5,59,2812,5.49,5.53,3.5
0.32,Premium,I,62.7,58,554,4.37,4.34,2.73
0.32,Premium,I,62.8,58,554,4.39,4.34,2.74
0.32,Ideal,I,62.4,57,554,4.37,4.35,2.72
0.32,Premium,I,61,59,554,4.39,4.36,2.67
0.32,Very Good,I,63.1,56,554,4.39,4.36,2.76
0.32,Ideal,I,60.7,57,554,4.47,4.42,2.7
0.3,Premium,H,60.9,59,554,4.31,4.29,2.62
0.3,Premium,H,60.1,55,554,4.41,4.38,2.64
0.3,Premium,H,62.9,58,554,4.28,4.24,2.68
0.3,Very Good,H,63.3,56,554,4.29,4.27,2.71
0.3,Good,H,63.8,55,554,4.26,4.2,2.7
0.3,Ideal,H,62.9,57,554,4.27,4.22,2.67
0.3,Very Good,H,63.4,60,554,4.25,4.23,2.69
0.32,Good,I,63.9,55,554,4.36,4.34,2.78
0.31,Very Good,F,61.8,58,555,4.32,4.35,2.68
0.35,Ideal,G,60.6,56,555,4.56,4.58,2.77
0.71,Ideal,D,62.4,57,2812,5.69,5.72,3.56
0.99,Fair,J,55,61,2812,6.72,6.67,3.68
0.84,Very Good,E,63.4,55,2813,6,5.95,3.79
0.76,Premium,E,62.2,59,2814,5.86,5.81,3.63
0.76,Ideal,E,61.7,57,2814,5.88,5.85,3.62
0.75,Premium,E,61.1,59,2814,5.86,5.83,3.57
0.7,Ideal,H,60.4,56,2815,5.75,5.81,3.49
0.7,Ideal,H,61.4,56,2815,5.7,5.76,3.52
0.7,Ideal,H,61.5,55,2815,5.73,5.79,3.54
0.7,Ideal,H,61.4,56,2815,5.72,5.77,3.53
0.78,Premium,F,61.5,59,2816,5.96,5.88,3.64
0.83,Ideal,H,62.5,55,2816,6.04,6,3.76
0.71,Premium,E,61.3,56,2817,5.78,5.73,3.53
0.71,Premium,E,59.2,59,2817,5.86,5.83,3.46
0.71,Premium,E,61.8,59,2817,5.75,5.7,3.54
0.71,Ideal,E,61.3,55,2817,5.77,5.72,3.52
0.71,Premium,E,61.4,58,2817,5.77,5.73,3.53
0.71,Good,E,62.8,64,2817,5.6,5.54,3.5
0.8,Ideal,H,61,57,2818,6.07,6,3.68
0.75,Ideal,E,62,57,2821,5.8,5.78,3.59
0.73,Premium,E,61.3,58,2821,5.83,5.76,3.55
0.73,Good,E,63.6,57,2821,5.72,5.7,3.63
0.73,Premium,E,59.6,61,2821,5.92,5.85,3.51
0.73,Premium,E,62.2,59,2821,5.77,5.68,3.56
0.73,Premium,D,61.7,55,2821,5.84,5.82,3.6
0.73,Very Good,E,63.2,58,2821,5.76,5.7,3.62
0.73,Ideal,F,62.1,55,2822,5.75,5.78,3.58
0.71,Premium,D,62.7,60,2822,5.71,5.67,3.57
0.71,Premium,D,61.3,58,2822,5.75,5.73,3.52
0.7,Premium,D,60.2,60,2822,5.82,5.75,3.48
0.7,Ideal,D,60.7,56,2822,5.75,5.72,3.48
0.71,Ideal,D,60.2,56,2822,5.86,5.83,3.52
0.7,Ideal,D,59.7,58,2822,5.82,5.77,3.46
0.7,Good,E,61.4,64,2822,5.71,5.66,3.49
0.7,Ideal,D,62.5,57,2822,5.62,5.59,3.51
0.7,Ideal,D,61.8,56,2822,5.73,5.63,3.51
0.7,Ideal,D,61.4,54,2822,5.75,5.71,3.52
0.9,Good,I,63.8,57,2823,6.06,6.13,3.89
0.71,Ideal,E,60.5,56,2823,5.77,5.73,3.47
0.83,Premium,H,60,59,2825,6.08,6.05,3.64
0.83,Premium,H,62.5,59,2825,6.02,5.95,3.74
0.78,Premium,F,60.8,60,2826,5.97,5.94,3.62
0.7,Very Good,D,62.3,59,2827,5.67,5.7,3.54
0.77,Very Good,H,61.7,56,2830,5.84,5.89,3.62
0.9,Premium,G,60.6,62,2830,6.21,6.13,3.74
0.72,Ideal,E,62.3,57,2831,5.7,5.76,3.57
0.75,Ideal,E,61.4,57,2831,5.82,5.87,3.59
0.72,Premium,E,62.1,58,2831,5.73,5.76,3.57
0.79,Ideal,G,61.8,56,2831,5.93,5.91,3.66
0.81,Premium,G,63,60,2832,5.87,5.81,3.68
0.82,Ideal,H,62.5,57,2832,5.91,5.97,3.71
0.9,Good,J,64.3,63,2832,6.05,6.01,3.88
0.7,Ideal,F,60.7,57,2833,5.73,5.75,3.49
0.9,Very Good,J,63.4,54,2834,6.17,6.14,3.9
0.72,Ideal,E,61,57,2835,5.78,5.8,3.53
0.82,Very Good,H,60.7,56,2836,6.04,6.06,3.67
0.71,Ideal,F,59.8,53,2838,5.86,5.82,3.49
0.76,Very Good,H,60.9,55,2838,5.92,5.94,3.61
0.82,Fair,F,64.9,58,2838,5.83,5.79,3.77
0.7,Very Good,E,63.5,59,2838,5.53,5.49,3.5
0.74,Very Good,E,60,57,2839,5.85,5.89,3.52
0.7,Ideal,F,61,56,2840,5.75,5.8,3.52
0.73,Very Good,D,63.9,57,2841,5.66,5.71,3.63
0.95,Fair,G,66.7,56,2841,6.16,6.03,4.06
0.73,Ideal,D,61.4,57,2841,5.76,5.8,3.55
0.71,Very Good,D,61.5,58,2843,5.73,5.79,3.54
0.73,Very Good,E,57.7,61,2844,5.92,5.96,3.43
0.79,Ideal,D,61.5,56,2846,5.96,5.91,3.65
0.73,Ideal,E,59.1,59,2846,5.92,5.95,3.51
0.7,Ideal,E,61.6,57,2846,5.71,5.76,3.53
0.77,Premium,E,62.9,59,2846,5.84,5.79,3.66
0.84,Very Good,H,61.2,57,2847,6.1,6.12,3.74
0.72,Ideal,E,60.3,57,2847,5.83,5.85,3.52
0.76,Premium,D,61.1,59,2847,5.93,5.88,3.61
0.79,Good,E,64.1,54,2849,5.86,5.84,3.75
0.75,Ideal,J,61.5,56,2850,5.83,5.87,3.6
0.8,Very Good,F,63.4,57,2851,5.89,5.82,3.71
0.86,Premium,H,62.7,59,2851,6.04,5.98,3.77
0.74,Ideal,F,61,57,2851,5.85,5.81,3.56
0.74,Ideal,G,61.3,55,2852,5.85,5.86,3.59
0.73,Ideal,E,62.7,55,2852,5.7,5.79,3.6
0.91,Very Good,I,63.5,57,2852,6.12,6.07,3.87
0.71,Premium,E,62.7,58,2853,5.73,5.66,3.57
0.91,Fair,H,65.8,58,2854,6.04,6.01,3.96
1.03,Good,J,63.6,57,2855,6.38,6.29,4.03
1.02,Fair,I,53,63,2856,6.84,6.77,3.66
1,Fair,I,67.9,62,2856,6.19,6.03,4.15
0.36,Ideal,H,61.9,55,556,4.57,4.59,2.83
0.34,Good,E,63.3,57,556,4.44,4.47,2.82
0.34,Good,E,63.5,55,556,4.44,4.47,2.83
0.34,Good,E,63.4,55,556,4.44,4.46,2.82
0.34,Ideal,E,62.2,54,556,4.47,4.5,2.79
0.33,Ideal,I,63,57,557,4.39,4.37,2.76
0.33,Good,I,63.6,53,557,4.43,4.4,2.81
0.33,Premium,I,60.4,59,557,4.54,4.5,2.73
0.77,Premium,F,60.8,59,2856,5.92,5.86,3.58
0.77,Premium,F,61,58,2856,5.94,5.9,3.61
0.72,Ideal,E,62.3,57,2857,5.76,5.7,3.57
0.72,Premium,E,62.1,58,2857,5.76,5.73,3.57
0.81,Very Good,F,61.3,57,2858,6.02,6.05,3.7
0.81,Very Good,F,61.7,57,2858,6,6.05,3.72
0.92,Premium,J,62.9,58,2858,6.22,6.18,3.9
0.76,Ideal,E,62.7,54,2858,5.88,5.83,3.67
0.73,Ideal,D,61.5,56,2858,5.84,5.8,3.58
0.71,Premium,D,60.7,58,2861,5.95,5.78,3.56
0.9,Premium,I,63,58,2861,6.09,6.01,3.81
0.7,Very Good,D,62.5,55,2862,5.67,5.72,3.56
0.8,Very Good,F,62.6,58,2862,5.9,5.92,3.7
0.79,Premium,F,62.3,54,2862,5.97,5.91,3.7
0.71,Ideal,D,60.8,56,2863,5.8,5.77,3.52
0.83,Premium,G,62.3,58,2863,6.01,5.97,3.73
0.71,Premium,D,61,61,2863,5.82,5.75,3.53
0.71,Premium,D,59.7,59,2863,5.82,5.8,3.47
0.71,Premium,D,61.7,56,2863,5.8,5.68,3.54
0.71,Ideal,D,61.7,57,2863,5.75,5.7,3.53
0.71,Premium,D,61.4,58,2863,5.79,5.75,3.54
0.71,Premium,D,60.6,58,2863,5.79,5.77,3.5
0.91,Premium,J,59.5,62,2863,6.4,6.18,3.74
0.71,Premium,E,59.1,61,2863,5.84,5.8,3.44
0.72,Premium,E,60.9,60,2863,5.78,5.74,3.51
0.73,Premium,D,60.8,55,2865,5.87,5.81,3.55
0.96,Premium,I,61.3,58,2866,6.39,6.3,3.89
0.8,Ideal,G,61.3,57,2867,5.96,5.91,3.64
0.75,Very Good,E,63.1,56,2868,5.78,5.7,3.62
0.72,Ideal,E,60.8,55,2869,5.77,5.84,3.53
0.8,Ideal,G,62.5,57,2870,5.94,5.9,3.7
0.74,Ideal,H,62.1,56,2870,5.77,5.83,3.6
0.72,Ideal,F,61.5,56,2870,5.72,5.79,3.54
0.73,Very Good,E,61.3,58,2871,5.76,5.83,3.55
0.73,Good,E,63.6,57,2871,5.7,5.72,3.63
0.9,Premium,J,62.8,59,2871,6.13,6.03,3.82
0.75,Ideal,I,61.8,55,2871,5.83,5.85,3.61
0.79,Ideal,G,62.6,55,2871,5.91,5.95,3.71
0.7,Good,D,62.5,56.7,2872,5.59,5.62,3.51
0.75,Very Good,D,60.7,55,2872,5.87,5.92,3.58
0.7,Ideal,D,61.8,56,2872,5.63,5.73,3.51
0.7,Good,E,61.4,64,2872,5.66,5.71,3.49
0.7,Ideal,D,61.4,54,2872,5.71,5.75,3.52
0.7,Ideal,D,60.7,56,2872,5.72,5.75,3.48
0.7,Very Good,D,60.2,60,2872,5.75,5.82,3.48
0.74,Ideal,E,62.3,58,2872,5.74,5.78,3.59
0.84,Good,G,65.1,55,2872,5.88,5.97,3.86
0.77,Very Good,E,63.2,58,2873,5.8,5.84,3.68
1,Fair,H,65.5,62,2873,6.14,6.07,4
0.9,Fair,I,65.7,58,2873,6.03,6,3.95
0.9,Premium,J,61.8,58,2873,6.16,6.13,3.8
0.9,Good,J,64,61,2873,6,5.96,3.83
0.9,Fair,I,65.3,61,2873,5.98,5.94,3.89
0.9,Fair,I,65.8,56,2873,6.01,5.96,3.94
0.9,Premium,J,60.9,61,2873,6.26,6.22,3.8
0.77,Ideal,H,62.4,56,2875,5.84,5.9,3.66
1,Fair,I,66.3,61,2875,6.08,6.03,4.01
0.79,Very Good,F,62.8,59,2878,5.86,5.89,3.69
0.79,Very Good,F,62.7,60,2878,5.82,5.89,3.67
0.79,Ideal,F,62.8,56,2878,5.88,5.9,3.7
0.73,Very Good,F,61.4,56,2879,5.81,5.86,3.58
0.74,Very Good,D,63.9,57,2880,5.72,5.74,3.66
0.88,Fair,F,56.6,65,2882,6.39,6.32,3.6
0.72,Ideal,D,61.8,56,2883,5.75,5.81,3.57
0.84,Very Good,F,63.8,57,2885,5.95,6,3.81
1.01,Premium,I,62.7,60,2885,6.36,6.27,3.96
0.8,Fair,E,56.3,63,2885,6.22,6.14,3.48
0.73,Ideal,E,61.4,56,2886,5.79,5.81,3.56
0.72,Ideal,E,62.7,55,2886,5.64,5.69,3.55
0.71,Very Good,D,62.4,54,2887,5.71,5.79,3.59
0.74,Ideal,F,61.2,56,2889,5.83,5.87,3.58
0.77,Premium,E,59.8,61,2889,5.99,5.95,3.57
0.8,Ideal,F,61.5,54,2890,6.07,6,3.71
0.8,Ideal,F,62.4,57,2890,5.9,5.87,3.67
0.8,Premium,F,61.5,60,2890,5.97,5.94,3.66
0.8,Good,F,63.8,59,2890,5.87,5.83,3.73
0.72,Ideal,D,61.1,56,2891,5.78,5.81,3.54
0.82,Very Good,G,63.4,55,2893,6,5.93,3.78
0.82,Premium,G,59.9,59,2893,6.09,6.06,3.64
0.76,Ideal,F,61.4,56,2894,5.88,5.92,3.62
0.79,Ideal,D,61.5,56,2896,5.91,5.96,3.65
0.77,Premium,E,60.9,58,2896,5.94,5.88,3.6
0.76,Premium,E,61.1,58,2897,5.91,5.85,3.59
0.72,Ideal,E,62.5,55,2897,5.69,5.74,3.57
0.75,Ideal,D,62.3,55,2898,5.83,5.8,3.62
0.77,Ideal,D,62.6,57,2898,5.92,5.81,3.67
0.79,Ideal,G,61.1,57,2898,5.98,5.93,3.64
0.79,Ideal,G,62.3,57,2898,5.9,5.85,3.66
0.79,Ideal,G,62.3,57,2898,5.9,5.85,3.66
0.79,Ideal,G,62.3,57,2898,5.9,5.85,3.66
0.79,Ideal,G,62.3,57,2898,5.9,5.85,3.66
0.79,Ideal,G,62.3,57,2898,5.9,5.85,3.66
0.7,Very Good,F,61.9,58,2900,5.71,5.72,3.54
0.8,Premium,F,62.7,58,2901,5.91,5.93,3.71
0.75,Ideal,G,61.6,55,2902,5.82,5.86,3.6
0.75,Premium,D,62.8,60,2903,5.78,5.74,3.62
0.75,Ideal,D,62.3,57,2903,5.83,5.8,3.62
0.72,Ideal,D,61.9,55,2903,5.78,5.75,3.57
0.72,Premium,D,61.4,59,2903,5.79,5.71,3.53
0.79,Very Good,F,63,54,2904,5.91,5.94,3.73
0.91,Very Good,J,63.5,58,2905,6.17,6.12,3.9
0.91,Premium,J,62.8,59,2905,6.19,6.14,3.87
0.74,Good,E,62.8,61,2906,5.74,5.76,3.61
0.79,Ideal,G,60.3,60,2907,5.98,6.02,3.62
0.72,Ideal,E,62.6,56,2907,5.7,5.73,3.58
0.32,Ideal,D,61.3,55,558,4.41,4.46,2.72
0.31,Premium,H,58.7,60,558,4.47,4.43,2.61
0.31,Premium,H,62.7,58,558,4.34,4.31,2.71
0.31,Premium,H,61.7,59,558,4.39,4.36,2.7
0.31,Premium,H,61,61,558,4.39,4.33,2.66
0.31,Good,H,63.6,57,558,4.31,4.28,2.73
0.31,Premium,H,62.4,57,558,4.35,4.31,2.7
0.31,Premium,H,62.8,58,558,4.32,4.28,2.7
0.31,Ideal,H,62.9,56,558,4.31,4.27,2.7
0.82,Very Good,H,63.6,56,2908,5.9,5.95,3.77
0.8,Premium,E,61.2,60,2912,5.97,5.95,3.65
1,Fair,I,66,56,2912,6.31,6.24,4.13
0.71,Premium,D,61.4,58,2913,5.75,5.79,3.54
0.71,Premium,D,60.6,58,2913,5.77,5.79,3.5
0.71,Very Good,D,61.7,56,2913,5.68,5.8,3.54
0.71,Ideal,D,61.7,57,2913,5.7,5.75,3.53
0.71,Premium,D,59.7,59,2913,5.8,5.82,3.47
0.83,Premium,E,62.2,59,2913,6.05,5.97,3.74
0.8,Very Good,F,63.5,55,2914,5.86,5.89,3.73
0.73,Ideal,E,61.4,58,2914,5.76,5.8,3.55
0.77,Very Good,G,63.6,57,2915,5.79,5.88,3.71
0.93,Ideal,I,62,57,2917,6.22,6.26,3.87
0.8,Very Good,H,62.5,56,2919,5.92,5.96,3.71
0.72,Ideal,F,61,55,2920,5.78,5.85,3.55
0.71,Very Good,D,60.1,60,2921,5.76,5.79,3.47
0.7,Very Good,E,61.8,59,2923,5.63,5.69,3.5
0.75,Very Good,E,62.3,58,2923,5.78,5.81,3.61
0.75,Very Good,E,61.5,58,2923,5.82,5.86,3.59
0.87,Ideal,H,62.5,57,2923,6.13,6.06,3.81
0.78,Ideal,F,61.1,56,2923,5.94,5.98,3.64
0.75,Good,E,58.3,60,2923,5.94,5.99,3.48
0.8,Very Good,D,58.2,63,2925,6.07,6.03,3.52
0.81,Premium,F,61.2,56,2926,6.03,6,3.68
0.81,Premium,F,61.3,60,2926,6,5.94,3.66
0.8,Ideal,I,59.4,58,2927,6.07,6.09,3.61
0.74,Very Good,E,61,58,2929,5.82,5.85,3.56
0.7,Ideal,E,60.1,57,2929,5.78,5.83,3.49
0.91,Premium,H,60.2,52,2935,6.27,6.15,3.74
0.81,Very Good,H,60.2,58,2936,6.06,6.1,3.66
0.76,Premium,E,58.3,62,2937,6.12,5.95,3.52
0.77,Premium,D,59.5,60,2939,6.01,5.95,3.56
0.8,Good,F,63.8,59,2941,5.83,5.87,3.73
0.76,Premium,D,61.6,59,2942,5.84,5.82,3.59
0.73,Ideal,D,61.4,56,2943,5.82,5.78,3.56
0.79,Ideal,G,61.6,55,2944,5.96,5.98,3.68
0.78,Very Good,D,62.4,58,2945,5.86,5.9,3.67
0.85,Good,G,64.9,56,2945,5.95,5.98,3.87
0.77,Ideal,I,61.5,56,2946,5.9,5.93,3.64
0.79,Ideal,E,62.3,55,2946,5.9,5.94,3.69
0.73,Ideal,D,61.2,57,2947,5.79,5.81,3.55
0.9,Premium,I,60.9,56,2947,6.26,6.21,3.8
0.7,Ideal,E,62,56,2948,5.68,5.7,3.53
0.76,Ideal,E,61.7,57,2949,5.84,5.89,3.62
0.77,Ideal,D,62.6,57,2949,5.81,5.92,3.67
0.99,Fair,J,58,67,2949,6.57,6.5,3.79
0.81,Ideal,H,62.3,58,2951,5.95,5.96,3.71
0.73,Ideal,F,61.6,55,2951,5.77,5.81,3.56
0.72,Ideal,E,61,56,2951,5.84,5.79,3.55
0.72,Ideal,D,61.9,55,2954,5.75,5.78,3.57
0.72,Premium,D,61.4,59,2954,5.71,5.79,3.53
0.75,Ideal,D,62.3,57,2954,5.8,5.83,3.62
0.82,Very Good,D,63.1,58,2954,5.97,5.95,3.76
0.91,Very Good,J,62.8,59,2956,6.14,6.19,3.87
0.82,Ideal,I,61.8,55,2959,6,6.03,3.72
0.76,Ideal,E,60.6,57,2961,5.91,5.93,3.59
0.82,Premium,F,62.4,56,2962,6.01,5.98,3.74
0.71,Very Good,E,62.9,55,2964,5.64,5.68,3.56
0.71,Very Good,D,59.4,59,2964,5.78,5.81,3.44
0.75,Ideal,E,61.7,56,2964,5.84,5.86,3.61
1,Fair,G,65.7,54,2964,6.24,6.16,4.07
0.7,Ideal,G,61.7,55,2965,5.7,5.73,3.53
0.7,Ideal,G,60.9,56,2965,5.73,5.79,3.51
0.75,Ideal,F,61.2,55,2966,5.87,5.92,3.61
0.32,Ideal,E,61.9,55,559,4.4,4.43,2.73
0.32,Ideal,E,61,56,559,4.41,4.45,2.7
0.36,Ideal,F,61.6,56,560,4.57,4.62,2.83
0.41,Ideal,I,61.7,55,561,4.77,4.8,2.95
0.75,Very Good,E,60.2,60,2968,5.89,5.93,3.56
0.92,Premium,H,59.2,60,2968,6.4,6.35,3.76
0.91,Fair,F,64.9,57,2971,6.13,6.08,3.96
0.81,Very Good,E,63.8,58,2972,5.85,5.97,3.77
0.81,Very Good,E,59.5,60,2973,6.05,6.09,3.61
0.82,Ideal,F,62.6,57,2974,5.96,6.02,3.75
0.9,Good,H,64.2,60,2974,6.05,6.02,3.87
0.8,Ideal,F,62.8,54,2975,5.9,5.97,3.74
0.83,Premium,G,61.6,59,2975,6.02,5.99,3.7
0.77,Premium,E,60.4,58,2975,6,5.88,3.59
0.79,Ideal,F,62.5,57,2976,5.88,5.92,3.69
0.72,Ideal,E,61,56,2976,5.82,5.85,3.56
0.81,Ideal,F,61.9,57,2977,5.98,6.01,3.71
0.7,Good,D,61.3,61,2980,5.63,5.69,3.47
0.75,Ideal,E,62.2,57,2985,5.82,5.86,3.63
0.74,Ideal,D,61.5,56,2987,5.8,5.84,3.58
0.77,Premium,E,61.7,58,2988,5.86,5.9,3.63
0.83,Premium,D,61.3,58,2990,6.03,6,3.69
0.75,Very Good,E,63.6,56,2993,5.73,5.75,3.65
0.75,Ideal,E,61.1,57,2993,5.83,5.86,3.57
0.72,Ideal,D,61.1,59,2993,5.76,5.8,3.53
1.01,Fair,G,65.1,57,2993,6.27,6.22,4.07
0.73,Ideal,D,61.4,56,2995,5.78,5.82,3.56
0.77,Ideal,D,61.4,56,2996,5.9,5.93,3.63
0.72,Ideal,H,61.1,56,2997,5.78,5.8,3.54
0.71,Ideal,F,61.9,56,2999,5.69,5.74,3.54
0.77,Ideal,E,62.5,56,3000,5.87,5.91,3.68
0.72,Very Good,D,61.5,58,3001,5.74,5.78,3.54
0.83,Very Good,E,62.1,58,3002,6.01,6.04,3.74
0.76,Ideal,E,61.5,56,3003,5.89,5.91,3.63
0.81,Premium,F,61.9,58,3004,5.99,5.96,3.7
0.81,Ideal,F,61.8,55,3004,6.04,6,3.72
0.78,Ideal,G,60.6,57,3004,5.95,5.97,3.61
0.72,Ideal,F,62.3,56,3004,5.77,5.79,3.6
0.75,Very Good,E,61.1,59,3005,5.85,5.9,3.59
0.8,Very Good,H,63,57,3005,5.89,5.95,3.73
0.71,Ideal,G,61.3,55,3007,5.73,5.79,3.53
0.71,Ideal,G,61.6,55,3007,5.72,5.78,3.54
0.71,Ideal,G,61.9,56,3007,5.73,5.76,3.55
0.71,Ideal,G,61.6,57,3007,5.73,5.76,3.54
0.71,Ideal,G,61.4,56,3007,5.72,5.77,3.53
0.76,Ideal,D,61.2,57,3007,5.88,5.91,3.61
0.91,Very Good,F,63.1,60,3007,6.13,6.1,3.86
0.74,Very Good,E,61.3,58,3009,5.8,5.84,3.57
