"ESV","pctMatch","Identifier","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ESV_000003",100,"KF162278","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000003",100,"KF162038","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000003",100,"KF161463","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000003",100,"KF161434","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000003",100,"KF161379","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000003",100,"KF161259","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000003",100,"KF161220","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000003",100,"KF161163","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000003",100,"KF161149","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000003",100,"KF161136","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000003",100,"KC993968","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000003",100,"JX893365","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000003",100,"JQ324798","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000003",100,"MZ846685","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000003",100,"OQ884964","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"MT588250","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"KF162204","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"KF162474","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"KF162393","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"KF161454","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"MN595885","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"MZ921070","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"MN857324","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"MN687313","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"MN687302","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"MN699953","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"MN540547","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"MN503404","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"MK288002","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"MH605028","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"MK308705","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"MK165686","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"MG182500","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"MF464491","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"KY408525","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"JQ702405","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"JQ702343","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"KT726064","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"KT725922","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"JN581659","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"DQ112748","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"GU733820","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"GU733801","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"GU733718","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"HM852776","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"KU523303","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"KJ154217","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"KF148183","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"KC911343","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"KF162836","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"KF162599","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"KF162573","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"KF162435","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"KF162376","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"KF162278","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"KF162038","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"KF161463","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"KF161434","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"KF161379","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"KF161259","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"KF161220","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"KF161163","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"KF161149","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"KF161136","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"KC993968","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"JX893365","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"JQ324798","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"MZ846685","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",99.4,"OQ884964","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"MN595850","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"KT587616","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"KP240883","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"KP240882","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"OP718245","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"MN595860","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"MN595852","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"MN595826","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"MN595793","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"MZ397870","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"MZ921331","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"MZ921239","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"MZ921237","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"MZ921227","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"MZ921171","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"MZ921091","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"MZ920799","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"MZ920439","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"MZ920387","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"MW057688","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"MT576650","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"MN628149","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"MN628106","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"MN628056","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"MW886205","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"MW886200","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"MW886119","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"MW886133","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"MN857402","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"MN857327","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"MT588226","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"MT419358","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"MT419266","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"MT419141","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"MN687166","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"MN849862","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"MN849843","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"MN849817","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"MG660582","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"MF437184","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"MN540488","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"MK860680","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"MK860646","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"MK491412","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000018",98.8,"MK128885","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_000055",99.4,"MW856891","Eukaryota","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus"
"ESV_000055",98.8,"OQ793762","Eukaryota","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus"
"ESV_000075",100,"NC_006853","Eukaryota","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","Bos taurus"
"ESV_000075",100,"MT576708","Eukaryota","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","Bos taurus"
"ESV_000075",100,"MT576706","Eukaryota","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","Bos taurus"
"ESV_000075",100,"MW689250","Eukaryota","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","Bos primigenius"
"ESV_000075",100,"FJ997262","Eukaryota","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","Bos javanicus"
"ESV_000075",100,"JN817330","Eukaryota","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","Bos indicus"
"ESV_000075",100,"HQ437666","Eukaryota","Chordata","Mammalia","Artiodactyla","Bovidae","Bison","Bison bonasus"
"ESV_000075",100,"OQ674796","Eukaryota","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","Bos grunniens x Bos taurus"
"ESV_000129",100,"NC_057117","Eukaryota","Chordata","Actinopteri","Clupeiformes","Clupeidae","Sardinops","Sardinops sagax"
"ESV_000129",100,"NC_002616","Eukaryota","Chordata","Actinopteri","Clupeiformes","Clupeidae","Sardinops","Sardinops melanostictus"
"ESV_000819",100,"MN025258","Eukaryota","Chordata","Mammalia","Artiodactyla","Suidae","Sus","Sus scrofa"
"ESV_000819",100,"MK858173","Eukaryota","Chordata","Mammalia","Artiodactyla","Suidae","Sus","Sus scrofa"
"ESV_000819",100,"OL547460","Eukaryota","Chordata","Mammalia","Artiodactyla","Suidae","Sus","Sus scrofa"
"ESV_000819",100,"OL547449","Eukaryota","Chordata","Mammalia","Artiodactyla","Suidae","Sus","Sus scrofa"
"ESV_000819",100,"OQ303842","Eukaryota","Chordata","Mammalia","Artiodactyla","Suidae","Sus","Sus scrofa"
"ESV_000839",100,"MT483613","Eukaryota","Chordata","Mammalia","Artiodactyla","Suidae","Sus","Sus scrofa"
"ESV_000839",100,"KM224340","Eukaryota","Chordata","Mammalia","Artiodactyla","Suidae","Sus","Sus scrofa"
"ESV_000839",100,"OL547449","Eukaryota","Chordata","Mammalia","Artiodactyla","Suidae","Sus","Sus scrofa"
"ESV_000989",100,"MZ647672","Eukaryota","Chordata","Mammalia","Artiodactyla","Suidae","Sus","Sus scrofa"
"ESV_000989",100,"MW342493","Eukaryota","Chordata","Mammalia","Artiodactyla","Suidae","Sus","Sus scrofa"
"ESV_000989",100,"GU147934","Eukaryota","Chordata","Mammalia","Artiodactyla","Suidae","Sus","Sus scrofa"
"ESV_000989",100,"KP301137","Eukaryota","Chordata","Mammalia","Artiodactyla","Suidae","Sus","Sus scrofa"
"ESV_001197",100,"MK344653","Eukaryota","Chordata","Mammalia","Artiodactyla","Suidae","Sus","Sus scrofa"
"ESV_001197",100,"KM224342","Eukaryota","Chordata","Mammalia","Artiodactyla","Suidae","Sus","Sus scrofa"
"ESV_001712",99.4,"NC_057117","Eukaryota","Chordata","Actinopteri","Clupeiformes","Clupeidae","Sardinops","Sardinops sagax"
"ESV_001712",99.4,"NC_002616","Eukaryota","Chordata","Actinopteri","Clupeiformes","Clupeidae","Sardinops","Sardinops melanostictus"
"ESV_001811",100,"MZ042325","Eukaryota","Chordata","Mammalia","Carnivora","Canidae","Canis","Canis lupus"
"ESV_001866",99.4,"MT483613","Eukaryota","Chordata","Mammalia","Artiodactyla","Suidae","Sus","Sus scrofa"
"ESV_001866",99.4,"KM224340","Eukaryota","Chordata","Mammalia","Artiodactyla","Suidae","Sus","Sus scrofa"
"ESV_001866",99.4,"OL547449","Eukaryota","Chordata","Mammalia","Artiodactyla","Suidae","Sus","Sus scrofa"
"ESV_001866",98.8,"KT372134","Eukaryota","Chordata","Mammalia","Artiodactyla","Suidae","Sus","Sus scrofa"
"ESV_001866",98.8,"MK344653","Eukaryota","Chordata","Mammalia","Artiodactyla","Suidae","Sus","Sus scrofa"
"ESV_001866",98.8,"KM224342","Eukaryota","Chordata","Mammalia","Artiodactyla","Suidae","Sus","Sus scrofa"
"ESV_001866",98.8,"MN025258","Eukaryota","Chordata","Mammalia","Artiodactyla","Suidae","Sus","Sus scrofa"
"ESV_001866",98.8,"MK858173","Eukaryota","Chordata","Mammalia","Artiodactyla","Suidae","Sus","Sus scrofa"
"ESV_001866",98.8,"OL547460","Eukaryota","Chordata","Mammalia","Artiodactyla","Suidae","Sus","Sus scrofa"
"ESV_001866",98.8,"OQ303842","Eukaryota","Chordata","Mammalia","Artiodactyla","Suidae","Sus","Sus scrofa"
"ESV_001880",79.1,"LC548016","Eukaryota","Chordata","Mammalia","Primates","Hylobatidae","Hylobates","Hylobates muelleri"
"ESV_001880",79.1,"AB504750","Eukaryota","Chordata","Mammalia","Primates","Hylobatidae","Symphalangus","Symphalangus syndactylus"
"ESV_001880",79.1,"NC_001645","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla"
"ESV_001880",79.1,"HQ622780","Eukaryota","Chordata","Mammalia","Primates","Hylobatidae","Hylobates","Hylobates muelleri"
"ESV_001880",78.7,"NC_011120","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla"
"ESV_001880",78.7,"EU095336","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla"
"ESV_001880",78.5,"LC548014","Eukaryota","Chordata","Mammalia","Primates","Hylobatidae","Hylobates","Hylobates moloch"
"ESV_001880",78.5,"HQ622781","Eukaryota","Chordata","Mammalia","Primates","Hylobatidae","Hylobates","Hylobates muelleri"
"ESV_001880",78.1,"LC548013","Eukaryota","Chordata","Mammalia","Primates","Hylobatidae","Hylobates","Hylobates albibarbis"
"ESV_001880",78.1,"MH177754","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei"
"ESV_001880",78.1,"KF914213","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei"
"ESV_002179",81.5,"NC_011120","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla"
"ESV_002179",81.5,"EU095336","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla"
"ESV_002179",81.4,"NC_001645","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla"
"ESV_002179",81.4,"KP317203","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Pan","Pan troglodytes"
"ESV_002179",80.9,"MH177754","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei"
"ESV_002179",80.9,"JF727170","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Pan","Pan troglodytes"
"ESV_002179",80.9,"KF914213","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei"
"ESV_002179",80.7,"LC548016","Eukaryota","Chordata","Mammalia","Primates","Hylobatidae","Hylobates","Hylobates muelleri"
"ESV_002179",80.7,"LC548014","Eukaryota","Chordata","Mammalia","Primates","Hylobatidae","Hylobates","Hylobates moloch"
"ESV_002179",80.7,"AB504750","Eukaryota","Chordata","Mammalia","Primates","Hylobatidae","Symphalangus","Symphalangus syndactylus"
"ESV_002179",80.7,"KU353718","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Pan","Pan troglodytes"
"ESV_002179",80.7,"HQ622780","Eukaryota","Chordata","Mammalia","Primates","Hylobatidae","Hylobates","Hylobates muelleri"
"ESV_002215",100,"MZ042316","Eukaryota","Chordata","Mammalia","Carnivora","Canidae","Canis","Canis lupus"
"ESV_002215",100,"MT796489","Eukaryota","Chordata","Mammalia","Carnivora","Canidae","Canis","Canis lupus"
"ESV_002215",100,"MN699633","Eukaryota","Chordata","Mammalia","Carnivora","Canidae","Canis","Canis lupus"
"ESV_002215",100,"MN699623","Eukaryota","Chordata","Mammalia","Carnivora","Canidae","Canis","Canis lupus"
"ESV_002215",100,"LC520095","Eukaryota","Chordata","Mammalia","Carnivora","Canidae","Canis","Canis lupus"
"ESV_002215",100,"MK937012","Eukaryota","Chordata","Mammalia","Carnivora","Canidae","Canis","Canis lupus"
"ESV_002215",100,"MH035676","Eukaryota","Chordata","Mammalia","Carnivora","Canidae","Canis","Canis lupus"
"ESV_002215",100,"KJ637058","Eukaryota","Chordata","Mammalia","Carnivora","Canidae","Canis","Canis lupus"
"ESV_002215",100,"KF661092","Eukaryota","Chordata","Mammalia","Carnivora","Canidae","Canis","Canis sp. Russia/33500"
"ESV_002439",98.8,"MT588250","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_002439",98.8,"KF162204","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_002439",98.8,"KF162474","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_002439",98.8,"KF162393","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_002439",98.8,"KF161454","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_002439",99.4,"MN595885","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_002439",99.4,"MZ921070","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_002439",99.4,"MN857324","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_002439",99.4,"MN687313","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_002439",99.4,"MN687302","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_002439",99.4,"MN699953","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_002439",99.4,"MN540547","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ESV_002439",99.4,"MN503404","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
